t,theta,theta_dot,xc,xc_dot,theta_hat,theta_dot_hat,xc_hat,xc_dot_hat,theta_meas,xc_meas,xc_ref,tracking_error,u_cmd_unsat,u_cmd_sat,u_actual,disturbance,theta_est_error_deg,xc_est_error
3.665,-0.00581883626678601,-0.0327811475535979,-0.137172700778208,0.421148114094863,-0.0055512683454321,-0.0380711310354229,-0.126383177691097,0.463699906105137,-0.00385657082354599,-0.135381674665325,0.291083625,0.426465299665326,-0.724904286329728,-0.724904286329728,-0.612262415822742,0,-0.015330512626667,-0.0107895230871114
3.67,-0.00598189084775481,-0.0324412272209951,-0.135071084384756,0.419499280983865,-0.00567606212784457,-0.0376581367971598,-0.124228913136815,0.461972020414001,-0.00601870771087206,-0.132073292761643,0.292318037037037,0.42439132979868,-0.689569203740385,-0.689569203740385,-0.626342649636115,0,-0.0175226949047448,-0.0108421712479417
3.675,-0.00614323194106066,-0.0320957480344953,-0.132977787610374,0.417820262637505,-0.00584935404020661,-0.0373548250867568,-0.122053709846571,0.460310821555782,-0.00354290706863307,-0.135334331857333,0.29355150462963,0.428885836486962,-0.724706638256517,-0.724706638256517,-0.634245968899149,0,-0.016837963411101,-0.0109240777638029
3.68,-0.006302841334364,-0.0317485423068866,-0.130892922842134,0.416126473011751,-0.00594387710135895,-0.0368812086847464,-0.119993634552336,0.458382703537077,-0.00686686515154446,-0.130713266904624,0.294784,0.425497266904624,-0.664111948916732,-0.664111948916732,-0.64555355256882,0,-0.0205671355473397,-0.0108992882897981
3.685,-0.00646070500327932,-0.0313974535465708,-0.12881658529111,0.414409371071084,-0.00611831965443605,-0.0365896842129765,-0.11788360717468,0.456608135556189,-0.00597575401208008,-0.130810152681507,0.29601549537037,0.426825648051878,-0.716285088355935,-0.716285088355935,-0.647873352112309,0,-0.0196172354558336,-0.0109329781164304
3.69,-0.00661681750138832,-0.0310480686477746,-0.126748835428508,0.412691390595507,-0.00626017184952091,-0.0362320290487407,-0.115825772197041,0.454730284667946,-0.00716392241992965,-0.124949812097765,0.297245962962963,0.422195775060728,-0.730285407127925,-0.730285407127925,-0.656424819142762,0,-0.020434290633695,-0.010923063231467
3.695,-0.00677117753350159,-0.0306964622161934,-0.124689716691534,0.410956915398825,-0.00643558805945795,-0.0359455567352663,-0.113706380888449,0.452985522323273,-0.00673434169309051,-0.127402363714104,0.298475375,0.425877738714104,-0.782306057597667,-0.782306057597667,-0.665657392640908,0,-0.0192278605117159,-0.010983335803085
3.7,-0.00692377285386953,-0.0303421790253047,-0.122639315891207,0.409204210646723,-0.00658219175898417,-0.0356032590569119,-0.111677959882151,0.451060557315916,-0.00999863903820674,-0.123411439528199,0.299703703703704,0.423115143231903,-0.810460760420973,-0.810460760420973,-0.680238475760503,0,-0.0195711550983885,-0.0109613560090553
3.705,-0.00707458164969891,-0.0299818477601584,-0.120597757675338,0.407419877635809,-0.0068050335697994,-0.0354332158234514,-0.109610489682389,0.449260101161846,-0.00199190797579113,-0.116542617503356,0.300930921296296,0.417473538799653,-0.947639696184511,-0.947639696184511,-0.696516261343061,0,-0.0154439673540969,-0.0109872679929486
3.71,-0.00722357096016652,-0.0296143802505229,-0.11856521084736,0.405599651822005,-0.00685045062717958,-0.0348297729383577,-0.107507118635923,0.447320720085517,-0.00807555129095567,-0.118826835841925,0.302157,0.420983835841925,-0.799830077883218,-0.799830077883218,-0.727906690698243,0,-0.0213782203306676,-0.0110580922114361
3.715,-0.00737068142659788,-0.0292303063228357,-0.116541949358985,0.403705741833179,-0.00701987899875363,-0.0345172417106138,-0.105461411578375,0.445353051570865,-0.00998091604519721,-0.115642453534513,0.303381912037037,0.41902436557155,-0.85694290565494,-0.85694290565494,-0.736897114096365,0,-0.0200994985584181,-0.0110805377806101
3.72,-0.00751586494944191,-0.028843597380047,-0.114528201664663,0.401794128191486,-0.00723128151393763,-0.034301894530421,-0.103397642919987,0.443456116665492,-0.00873115267161866,-0.111878860130411,0.30460562962963,0.41648448976004,-0.97501732539134,-0.97501732539134,-0.751902838041187,0,-0.0163054297737292,-0.0111305587446761
3.725,-0.00765909887544192,-0.0284504624745584,-0.112524093959794,0.399849741524641,-0.00741273379691878,-0.034008943934807,-0.101320667725562,0.441534897517749,-0.0114230010550471,-0.110330189211877,0.305828125,0.416158314211877,-1.04276572113525,-1.04276572113525,-0.779792148959956,0,-0.0141156792187847,-0.0112034262342325
3.73,-0.00780033087232285,-0.028042821304851,-0.110529870681387,0.397840356234037,-0.00764932223485696,-0.033836405837367,-0.0992507317846612,0.439609270706558,-0.00702208396133847,-0.104063150571929,0.30704937037037,0.411112520942299,-1.19634049552803,-1.19634049552803,-0.812663845481867,0,-0.00865215759681683,-0.0112791388967259
3.735,-0.00793948055840114,-0.0276175338057301,-0.108545887976976,0.395753511527064,-0.00778990586953703,-0.033413488886788,-0.0971392131198704,0.437595405479094,-0.00788394959442607,-0.101885527125981,0.308269337962963,0.410154865088943,-1.18894668133533,-1.18894668133533,-0.860623426737637,0,-0.0085699983938956,-0.0114066748571056
3.74,-0.00807643606699522,-0.0271651466076806,-0.106572627428046,0.393551497126687,-0.00794527445563296,-0.0330027946515644,-0.0950332413468876,0.435489379154824,-0.00804712403289288,-0.108934781568321,0.309488,0.418422781568321,-1.2030729769151,-1.2030729769151,-0.901663833562349,0,-0.00751500676519258,-0.0115393860811588
3.745,-0.00821107265046743,-0.0266899592179823,-0.104610621604737,0.391251622044626,-0.0080720026718861,-0.0325290866332119,-0.0930967927835859,0.432998897781117,-0.00525775591297862,-0.105035163946357,0.310705328703704,0.415740492650061,-1.20945966810701,-1.20945966810701,-0.939339976481443,0,-0.00796812282968512,-0.0115138288211512
3.75,-0.00834328149341428,-0.0261940453046682,-0.102660338779426,0.388862297368434,-0.00813455985406856,-0.0318839037130817,-0.0911523372217065,0.430388765791528,-0.00783688196522981,-0.104248067030793,0.311921296296296,0.41616936332709,-1.11197796241725,-1.11197796241725,-0.973104937934638,0,-0.0119588690275616,-0.0115080015577195
3.755,-0.00847296499492754,-0.0256798169965332,-0.100722201771344,0.386393293172877,-0.00824879579777022,-0.0313508201799302,-0.0892292635033932,0.4277371700925,-0.00716597951317346,-0.103407271562015,0.313135875,0.416543146562015,-1.09810678647514,-1.09810678647514,-0.990464065994964,0,-0.0128439488939505,-0.0114929382679512
3.76,-0.00860005712412855,-0.0251574894561538,-0.0987965064978201,0.383885597010273,-0.0083390167033788,-0.0307613796813267,-0.0873419202203441,0.424986980546464,-0.00893021830213335,-0.105704902603482,0.314349037037037,0.420053939640519,-1.05444180069876,-1.05444180069876,-1.00391940605499,0,-0.0149565143912796,-0.011454586277476
3.765,-0.00872452337843087,-0.0246294597530229,-0.0968834221246755,0.381348925328167,-0.00845282797500431,-0.0302378677702664,-0.0855331913179991,0.422126265532536,-0.00765188405347214,-0.100303804275003,0.31556075462963,0.415864558904632,-1.06520154370867,-1.06520154370867,-1.01023470538546,0,-0.015566999929446,-0.0113502308066764
3.77,-0.00884634629058729,-0.0241001447940339,-0.0949830490310305,0.3788010755849,-0.00854228018273833,-0.0296525551875113,-0.0836828777153285,0.419321829236741,-0.00996485178533522,-0.0899335140610366,0.316771,0.406704514061036,-1.02840458336748,-1.02840458336748,-1.01710556017586,0,-0.0174217046727155,-0.011300171315702
3.775,-0.00896551844937829,-0.023569150617907,-0.0930954467230064,0.376240601574184,-0.00870521705067283,-0.0292236310000855,-0.0816881895695817,0.416836997452443,-0.00982873209821108,-0.0978251716417145,0.31797974537037,0.415804917012085,-1.07262740086183,-1.07262740086183,-1.01851793807481,0,-0.014914171547175,-0.0114072571534247
3.78,-0.0090820398682485,-0.0230398406809519,-0.0912206443575589,0.373681087627982,-0.00883017726358382,-0.0287366252271409,-0.0798790539793638,0.414034677368549,-0.0128236959573163,-0.0952120837227348,0.319186962962963,0.414399046685698,-1.10102339133524,-1.10102339133524,-1.02528162092319,0,-0.0144306642644578,-0.0113415903781952
3.785,-0.00919591048732491,-0.0225088229068521,-0.0893586707354211,0.37110909472742,-0.0090215277500389,-0.0284077159269614,-0.0780565391171293,0.411332066358589,-0.0101422739338699,-0.0906732912078391,0.320392625,0.411065916207839,-1.2293748600931,-1.2293748600931,-1.0347493422247,0,-0.00999139486642713,-0.0113021316182918
3.79,-0.00930711742656488,-0.0219743610913809,-0.0875096052903508,0.368517807936722,-0.00915263656798727,-0.0279318545965925,-0.0762137934659106,0.408606762448773,-0.0116973269552502,-0.0859169089530999,0.321596703703704,0.407513612656804,-1.25877710557617,-1.25877710557617,-1.05907753195825,0,-0.00885110121205461,-0.0112958118244402
3.795,-0.00941562013791951,-0.0214271249462952,-0.0856736374797656,0.365870035788933,-0.00932286611085467,-0.0275337586147649,-0.0743274021746033,0.405958722429366,-0.0100050279277945,-0.0851172757420941,0.322799171296296,0.40791644703839,-1.33750813026574,-1.33750813026574,-1.08403997866049,0,-0.00531441428365776,-0.0113462353051623
3.8,-0.00952135365600571,-0.0208666768203095,-0.0838510537718716,0.363164161617787,-0.00944478805188209,-0.0270168285521973,-0.0724818414073369,0.40316110807276,-0.00809747979651427,-0.0782569469904734,0.324,0.402256946990474,-1.34900320531619,-1.34900320531619,-1.11572349761114,0,-0.00438688597215247,-0.0113692123645346
3.805,-0.00962424131692461,-0.0202887753205018,-0.0820421867527353,0.360383356486965,-0.00953178094468521,-0.0263939625363835,-0.0705726542744089,0.400381327791079,-0.0102586019336274,-0.080485462807796,0.325199162037037,0.405684624844833,-1.28961257127845,-1.28961257127845,-1.14488346107427,0,-0.00529758910152587,-0.0114695324783264
3.81,-0.00972419969307946,-0.0196949557351413,-0.0802473953674874,0.357533903264261,-0.0096516026254935,-0.0258491723733859,-0.0687395366267317,0.397465488647415,-0.00703303862194554,-0.0758197715441508,0.32639662962963,0.402216401173781,-1.29735910513801,-1.29735910513801,-1.1629745998498,0,-0.0041595055777016,-0.0115078587407558
3.815,-0.0098211663751355,-0.0190920895866988,-0.078466953767397,0.354643434481858,-0.00969949665204168,-0.025125477972117,-0.0668874451175673,0.394492711849857,-0.00895802052096878,-0.078596280779544,0.327592375,0.406188655779544,-1.18800567850687,-1.18800567850687,-1.17977266301082,0,-0.00697116162780122,-0.0115795086498297
3.82,-0.00991509802805579,-0.0184809357699642,-0.0767010590705293,0.351715133521819,-0.00977371620408239,-0.0244739461339412,-0.0651218369117804,0.391392420542358,-0.0104955474878834,-0.0762387502261287,0.328786370370371,0.405025120596499,-1.13905689106284,-1.13905689106284,-1.18080178994783,0,-0.00810058181353711,-0.0115792221587489
3.825,-0.010005977719829,-0.0178712957352865,-0.0749498020346315,0.348788357458462,-0.00988030171674358,-0.0239055350255666,-0.0633546028782659,0.38835495720111,-0.00839641026346895,-0.07310627833725,0.329978587962963,0.403084866300213,-1.14048257227234,-1.14048257227234,-1.1755836775872,0,-0.00720070456286573,-0.0115951991563656
3.83,-0.0100938226369715,-0.0172670161712441,-0.0732131361893203,0.345878643098291,-0.00993694807401677,-0.0232281594199906,-0.0615891598968352,0.385307806115725,-0.00939482466129816,-0.0757750163582843,0.331169,0.406944016358284,-1.06543804717195,-1.06543804717195,-1.17119603942285,0,-0.00898825037026413,-0.0116239762924851
3.835,-0.010178658138824,-0.0166675200068557,-0.0714909816274809,0.342983830209619,-0.00999905620322916,-0.0225862223209054,-0.0599115703921496,0.382163564915185,-0.0115285398076845,-0.0735723480508996,0.332357578703704,0.405929926754603,-1.02002985468158,-1.02002985468158,-1.15797629039148,0,-0.0102904329019629,-0.0115794112353313
3.84,-0.0102605217945267,-0.0160782676390111,-0.0697832088627047,0.34012590826938,-0.0101074722067749,-0.022068953719711,-0.0582308902691401,0.379134136952913,-0.00794091869025982,-0.0733150916826002,0.333544296296296,0.406859387978896,-1.04724679858646,-1.04724679858646,-1.14073298592775,0,-0.00876909543439543,-0.0115523185935646
3.845,-0.0103394709576176,-0.0155017128052075,-0.0680896085385652,0.337314837145674,-0.010123532873473,-0.0213566452993026,-0.0566073728009893,0.375992114151967,-0.0104162361318094,-0.0672049139481643,0.334729125,0.401934038948165,-0.945496130490515,-0.945496130490515,-1.12904721251009,0,-0.0123723408576234,-0.0114822357375759
3.85,-0.0104155602833907,-0.0149343230882355,-0.0664099813774039,0.334536627953206,-0.0102061109818188,-0.0208059204400041,-0.0549101260855781,0.373095601497427,-0.0114110148023558,-0.0640099557143737,0.335912037037037,0.399921992751411,-0.931454876276044,-0.931454876276044,-1.10610332725764,0,-0.0120005610020326,-0.0114998552918258
3.855,-0.0104888530391095,-0.014383074620758,-0.0647440929506404,0.331819325591929,-0.0103114427152525,-0.0203274305705158,-0.0531970788512517,0.370333355690692,-0.0108197749615392,-0.0660268550750511,0.33709300462963,0.403119859704681,-0.951140359324789,-0.951140359324789,-1.08427227088494,0,-0.0101648627990549,-0.0115470140993887
3.86,-0.0105594280415238,-0.0138472119209001,-0.0630916459428031,0.32916004321235,-0.0103873426042647,-0.0198099880835293,-0.0515658919432616,0.367490321003366,-0.0100488776180225,-0.0630255254064951,0.338272,0.401297525406495,-0.945769964562409,-0.945769964562409,-1.06763078193992,0,-0.00985976927060654,-0.0115257539995415
3.865,-0.010627353966769,-0.0133234344598156,-0.0614523829363122,0.326545709528877,-0.0104450478184916,-0.0192642605993099,-0.0499290816658041,0.364707439177571,-0.0116554154680635,-0.0587676678269234,0.33944899537037,0.398216663197294,-0.912203571815198,-0.912203571815198,-1.05239817976773,0,-0.0104453728755779,-0.011523301270508
3.87,-0.0106926889018469,-0.0128108068332414,-0.0598260882225733,0.323972711202061,-0.0105435616189513,-0.018825184544023,-0.0482534117895693,0.36209363674237,-0.00859313453810983,-0.0569790804456317,0.340623962962963,0.397603043408595,-0.934488636992292,-0.934488636992292,-1.03487385377367,0,-0.00854436392016707,-0.011572676433004
3.875,-0.0107554920411405,-0.0123107071596124,-0.0582125410278217,0.321446686678226,-0.0105670001713264,-0.0182270616244128,-0.0466036357629804,0.35943217223414,-0.0113495198563224,-0.0585791066460452,0.341796875,0.400375981646045,-0.847453914201576,-0.847453914201576,-1.02232570167599,0,-0.0107997886128769,-0.0116089052648413
3.88,-0.0108158181177453,-0.0118199732662788,-0.0566115378034983,0.318955109306739,-0.010641246702642,-0.0177717715943862,-0.0450108325253655,0.356785393731784,-0.0104007299426915,-0.0554968860676809,0.342967703703704,0.398464589771385,-0.853855849904162,-0.853855849904162,-1.00046672824169,0,-0.0100022053090487,-0.0116007052781328
3.885,-0.0108737283774239,-0.0113443714799379,-0.0550228483415176,0.316521165847704,-0.0106938760168464,-0.0172823489266388,-0.0434101772449687,0.354210064499223,-0.0109063161675854,-0.0546423814717926,0.344136421296296,0.398778802768089,-0.826505315065067,-0.826505315065067,-0.9821403684495,0,-0.0103047811965558,-0.011612671096549
3.89,-0.010929292830258,-0.0108816420671228,-0.0534462067821839,0.314135933572652,-0.0107523679938365,-0.0168267278078521,-0.041833240577574,0.351672499350862,-0.00915849851196288,-0.0564921891712549,0.345303,0.401795189171255,-0.815235396317124,-0.815235396317124,-0.962685986776446,0,-0.010137046417996,-0.0116129662046099
3.895,-0.0109825774741278,-0.0104324395639697,-0.0518813627401498,0.31180214423774,-0.0107567253191315,-0.0162706565298465,-0.0403369654756305,0.349022323446761,-0.00758201693160581,-0.0505570643855111,0.346467412037037,0.397024476422548,-0.739890961481452,-0.739890961481452,-0.944254662969031,0,-0.0129403752752223,-0.0115443972645193
3.9,-0.0110336482216278,-0.00999607546021976,-0.0503280656121139,0.30951715382925,-0.0107346651926721,-0.0156597112519028,-0.0387842320203703,0.346508229891609,-0.014417696754034,-0.0461194290849751,0.34762962962963,0.393749058714605,-0.611930130757949,-0.611930130757949,-0.918709200283084,0,-0.0171304657052026,-0.0115438335917435
3.905,-0.0110825802570864,-0.00957694645704155,-0.0487860271628133,0.307298657061064,-0.0108768233918111,-0.015450984241244,-0.0371618766107713,0.344358898797536,-0.0107083762090307,-0.0508690661454937,0.348789625,0.399658691145494,-0.725454654754765,-0.725454654754765,-0.880361816592442,0,-0.011788999986118,-0.011624150552042
3.91,-0.0111294796294642,-0.00918300143016456,-0.0472548351669512,0.305178553877398,-0.0109101002045068,-0.0150305847454541,-0.0356789689606386,0.341991234346219,-0.00853062868961278,-0.0487751321106056,0.34994737037037,0.398722502480976,-0.704456115006677,-0.704456115006677,-0.860998421362732,0,-0.0125695151620668,-0.0115758662063127
3.915,-0.0111744424757175,-0.008802328745758,-0.04573411655087,0.303109291927539,-0.0108918499904759,-0.0145050772227181,-0.0342076290954026,0.339623733246565,-0.0115291268399587,-0.0447913461923716,0.351102837962963,0.395894184155335,-0.607361702205299,-0.607361702205299,-0.841430633068225,0,-0.0161913567264572,-0.0115264874554674
3.92,-0.0112175353688942,-0.00843501313089474,-0.0442236160282649,0.301091303493377,-0.0109481916557441,-0.0141670763880534,-0.0326903722342156,0.337476136940173,-0.00868368686743847,-0.0440447931697114,0.352256,0.396300793169711,-0.617200029452082,-0.617200029452082,-0.81217201671036,0,-0.0154322580018781,-0.0115332437940493
3.925,-0.0112588401262873,-0.00808706698470813,-0.0427230168737255,0.299148729524373,-0.0109333791864173,-0.0136867850598779,-0.031210815346708,0.335289569712307,-0.0125447436742765,-0.0439232410757089,0.353406828703704,0.397330069779413,-0.527143933501584,-0.527143933501584,-0.787800518303075,0,-0.0186475382509098,-0.0115122015270175
3.93,-0.0112984458513618,-0.00775539335023801,-0.0412319727768914,0.297269266882833,-0.0110019672752641,-0.0134267183854768,-0.0297476489430791,0.333240610897237,-0.0101204861667727,-0.035150699684402,0.354555296296296,0.389705995980698,-0.572413755607309,-0.572413755607309,-0.755218445202888,0,-0.0169869711264456,-0.0114843238338123
3.935,-0.0113364466299085,-0.00744508127558163,-0.0397501170801662,0.295473354205711,-0.0110328868586402,-0.0130848275207515,-0.0281794224208336,0.331426219085662,-0.0103529949619886,-0.0384330675718561,0.355701375,0.394134442571856,-0.537004174556813,-0.537004174556813,-0.732367859003441,0,-0.0173926937236315,-0.0115706946593327
3.94,-0.0113729339644251,-0.00715000955778298,-0.0382770930660625,0.293736581480023,-0.0110525841961561,-0.012747242213812,-0.0267035814006733,0.329524448779579,-0.0120085159017448,-0.0413151539137514,0.356845037037037,0.398160190950788,-0.507178645249208,-0.507178645249208,-0.707947398447613,0,-0.0183546896898112,-0.0115735116653892
3.945,-0.0114079864172567,-0.00687112256164034,-0.0368125954095381,0.292062798739849,-0.0110957408501097,-0.0124951120216135,-0.0253052955954404,0.327598536558244,-0.0135686830751029,-0.0341337141493451,0.35798625462963,0.392119968778975,-0.533399561592123,-0.533399561592123,-0.682851304297812,0,-0.0178903531691921,-0.0115072998140977
3.95,-0.0114416858779608,-0.00660880687585435,-0.0353563051239773,0.290453620827271,-0.0111896822614707,-0.0123678337685104,-0.0238090872703855,0.325963772153697,-0.0119150749861984,-0.0394623670025484,0.359125,0.398587367002548,-0.617486696189273,-0.617486696189273,-0.664169836459601,0,-0.0144387436469117,-0.0115472178535918
3.955,-0.0114741050973479,-0.00635902084711978,-0.0339079394481103,0.28889294457226,-0.0112225564490038,-0.0121283912896412,-0.0224477781453826,0.324111027118372,-0.00939908752152459,-0.0365170223866136,0.36026124537037,0.396778267756984,-0.638710772665805,-0.638710772665805,-0.65833444392581,0,-0.0144126758923388,-0.0114601613027277
3.96,-0.0115052865815174,-0.0061137085703947,-0.0324673362928795,0.287348605810939,-0.0111998282871197,-0.0117612807512521,-0.0210801410968943,0.322244589050944,-0.0125166323793312,-0.0334009760609622,0.361394962962963,0.394795939023925,-0.572028475529155,-0.572028475529155,-0.655881485018309,0,-0.017501471086252,-0.0113871951959851
3.965,-0.0115352473530038,-0.00587073182918489,-0.0310344352062362,0.285812111330623,-0.0112531111939423,-0.011574239923592,-0.019676775482116,0.320535106421304,-0.00923674746846495,-0.0349652342206755,0.362526125,0.397491359220676,-0.615282232333357,-0.615282232333357,-0.645399858832165,0,-0.0161652111622548,-0.0113576597241202
3.97,-0.0115640115710979,-0.00563508282046806,-0.0296091468881242,0.284303490602116,-0.0112195797729064,-0.0111998466502419,-0.0183490985997284,0.31865773471341,-0.014880688383889,-0.032191927548694,0.363654703703704,0.395846631252398,-0.541360055245015,-0.541360055245015,-0.641635155519814,0,-0.0197344883664799,-0.0112600482883959
3.975,-0.0115916053174439,-0.00540253925583034,-0.0281913740552928,0.282805911283985,-0.0113199041089265,-0.0111431159308247,-0.0169791381438801,0.317009071937642,-0.0129087069757478,-0.0289038506340503,0.364780671296296,0.393684521930347,-0.665857931968249,-0.665857931968249,-0.629100767985464,0,-0.0155673325366541,-0.0112122359114126
3.98,-0.0116180577594275,-0.00517855672024003,-0.0267810067938203,0.281341253961987,-0.0113775543676803,-0.010991606042596,-0.0155937969086519,0.31539023588893,-0.0139675143771869,-0.0201936759750457,0.365904,0.386097675975046,-0.720707147769589,-0.720707147769589,-0.633695413483312,0,-0.0137798293056937,-0.0111872098851684
3.985,-0.0116433848823904,-0.00495240845887035,-0.025377987641484,0.279866664066567,-0.0114790518439186,-0.010925380075828,-0.014084631413786,0.314020921648309,-0.0108314226790426,-0.0202631390453299,0.367024662037037,0.387287801082367,-0.814367037447587,-0.814367037447587,-0.644571880269097,0,-0.00941558953900027,-0.011293356227698
3.99,-0.0116675659976703,-0.00472015080470681,-0.0239824055654355,0.278366421438116,-0.011500613940168,-0.0106707156210951,-0.0126248793410612,0.312477825801249,-0.010545242212173,-0.0284272425430427,0.36814262962963,0.396569872172672,-0.793934583390335,-0.793934583390335,-0.665796274916408,0,-0.00956564827590918,-0.0113575262243743
3.995,-0.011690554352023,-0.00447530177690725,-0.022594453516902,0.27681465355775,-0.0114856369541934,-0.0103436810963573,-0.0113414522284401,0.310572177328434,-0.010163187770659,-0.0202862566469116,0.369257875,0.389544131646912,-0.755600815579408,-0.755600815579408,-0.681813563475649,0,-0.0117409020444399,-0.0112530012884619
4,-0.0117122950863234,-0.00422109996515477,-0.0212143565804515,0.275224375520584,-0.0114805724499425,-0.0100167929344731,-0.00995015227439086,0.30882895485984,-0.0122147983341862,-0.0231307256252033,0.37037037037037,0.393501095995574,-0.70626685581734,-0.70626685581734,-0.691036969988619,0,-0.0132767290822704,-0.0112642043060607
4.005,-0.011732752005521,-0.00396177236371465,-0.0198422648739526,0.273612558575489,-0.0115091256295406,-0.00977736254578555,-0.00863152410909663,0.306993659171309,-0.0105722036747708,-0.0220647443795052,0.371480087962963,0.393544832342468,-0.725104167298005,-0.725104167298005,-0.692940705717209,0,-0.012812847531484,-0.0112107407648559
4.01,-0.0117519108628166,-0.00370187131214058,-0.0184782404020958,0.271997476698761,-0.0114970360186532,-0.00944504258376208,-0.00733427865078764,0.305094910804813,-0.0134712875385976,-0.0202943199801477,0.372587,0.392881319980148,-0.685097459557939,-0.685097459557939,-0.696961138414809,0,-0.0146032528746182,-0.0111439617513082
4.015,-0.0117697654263198,-0.00344005107408731,-0.0171223127897733,0.270373810325783,-0.0115520965793542,-0.00927079126826139,-0.00602468912216626,0.303290311278114,-0.0122531516489001,-0.0166716941526422,0.373691078703704,0.390362772856346,-0.746036576596758,-0.746036576596758,-0.6954781785577,0,-0.0124715062626087,-0.0110976236676071
4.02,-0.0117863146395004,-0.00317972704945793,-0.0157744906394429,0.268755286030853,-0.0115835590007919,-0.00903933866273537,-0.0046899003494627,0.301523761365937,-0.0122570767577365,-0.0160042667460043,0.374792296296296,0.390796563042301,-0.764032594645855,-0.764032594645855,-0.701797978312582,0,-0.0116170423704786,-0.0110845902899802
4.025,-0.0118015537338684,-0.00291599990984822,-0.0144347970824332,0.267122369142875,-0.011611275137316,-0.00880005040250817,-0.0033756654549153,0.299720493623275,-0.0128384988538311,-0.0136657034969423,0.375890625,0.389556328496942,-0.780071640264936,-0.780071640264936,-0.709577305354241,0,-0.0109021605141245,-0.0110591316275179
4.03,-0.0118154633592707,-0.00264793586033016,-0.013103313259391,0.265471388892539,-0.0116536146063427,-0.00859114211546218,-0.00205006369812794,0.29794750921816,-0.0137149892677744,-0.0146895540839353,0.376986037037037,0.391675591120972,-0.815229543699312,-0.815229543699312,-0.718389097218078,0,-0.00927325046223183,-0.0110532495612631
4.035,-0.0118280201641117,-0.00237486807859163,-0.0117801359919497,0.263799743526692,-0.0117073608166743,-0.00841254804692301,-0.000770235527850566,0.296105871247499,-0.0113488327891261,-0.0133009807356463,0.37807850462963,0.391379485365276,-0.877572297287463,-0.877572297287463,-0.730494153028232,0,-0.0069132713669639,-0.0110099004640991
4.04,-0.0118391939312804,-0.00209471730699785,-0.010465389234042,0.262099182439211,-0.0117044824573841,-0.0080959374286897,0.000490953046758799,0.294164104236691,-0.0107217277067901,-0.00852985310202965,0.379168,0.38769785310203,-0.854698206476366,-0.854698206476366,-0.748878921060636,0,-0.00771839890624385,-0.0109563422808008
4.045,-0.0118489393843194,-0.00180353921272253,-0.00915925684195497,0.260353996010136,-0.0116958249923754,-0.00774933577704021,0.00180048155453216,0.292266675751704,-0.0111482661048812,-0.00701973328413802,0.38025449537037,0.387274228654508,-0.809962593025075,-0.809962593025075,-0.762106331737602,0,-0.00877280844110175,-0.0109597383964871
4.05,-0.0118572093931895,-0.0015045359452651,-0.00786192973674599,0.258577064964411,-0.0116961009633257,-0.0074189231704054,0.00310604311774802,0.290355643057711,-0.0113068441497331,-0.00945355450162981,0.381337962962963,0.390791517464593,-0.778818685253709,-0.778818685253709,-0.768088364398536,0,-0.00923083307517632,-0.010967972854494
4.055,-0.0118639760930581,-0.00120221136123107,-0.00657352141202536,0.256786479092228,-0.0116874583850142,-0.00707680599915325,0.00433783562475161,0.288317766611578,-0.0140273248405451,-0.00130038430653073,0.382418375,0.383718759306531,-0.750104444898875,-0.750104444898875,-0.769429654505433,0,-0.0101137196802354,-0.010911357036777
4.06,-0.0118692300620139,-0.000899438999013117,-0.00529407121645455,0.254993807337963,-0.0117605533581895,-0.0069131971033325,0.00569243247427159,0.286576576267077,-0.0149385375844581,-0.00570562225146527,0.383495703703704,0.389201325955169,-0.819694618952109,-0.819694618952109,-0.767014003304613,0,-0.00622671646053535,-0.0109865036907261
4.065,-0.0118729748606354,-0.000598538413619772,-0.00402356619457028,0.253208402691272,-0.0118354023042721,-0.00677256081643557,0.00694219368658231,0.284689176661694,-0.0118245421836373,0.00309300870929719,0.384569921296296,0.381476912586999,-0.915907550182302,-0.915907550182302,-0.77359908026055,0,-0.00215274890513472,-0.0109657598811526
4.07,-0.0118752057169136,-0.000293857820130097,-0.00276202635352982,0.251407730402097,-0.011857759468858,-0.00648885669019798,0.00829872702940818,0.282924608544175,-0.00873235020504342,-0.00528358629401725,0.385641,0.390924586294017,-0.904741623041385,-0.904741623041385,-0.791387639000769,0,-0.000999596381926056,-0.011060753382938
4.075,-0.0118758861674382,2.16275114357948e-05,-0.00150959810331176,0.249563764533976,-0.0117781018918476,-0.00598144604421873,0.00946279965071362,0.280716181371589,-0.0159523496175478,-0.00292210038367338,0.386708912037037,0.38963101242071,-0.777788753090633,-0.777788753090633,-0.805556887005846,0,-0.00560262629409071,-0.0109723977540254
4.08,-0.0118749677865788,0.000345678740920395,-0.000266475325892448,0.247685538314889,-0.0118684821380167,-0.00586697328770412,0.0106707775670777,0.27873274099738,-0.0122853642461588,0.000660253284970764,0.38777362962963,0.387113376344659,-0.903844992334882,-0.903844992334882,-0.802085870266445,0,-0.000371600290015033,-0.0109372528929701
4.085,-0.0118724352375781,0.000667299969740983,0.000967280852791597,0.245817117419599,-0.0118782044016657,-0.005562038351593,0.0118925050231146,0.276718541502815,-0.0122304789156179,0.00144455529957641,0.388835125,0.387390569700423,-0.900805327676704,-0.900805327676704,-0.814805760524999,0,0.000330548753537744,-0.010925224170323
